ResettledState,Year ,TotalResettledState,RefugeeOrigin,RefugeesResettledState,ResettledCity,RefugeesResettledCity,RefugeesResettledUS
North Carolina,CY 2016,"3,719",Vietnam,15,High Point,11,"96,874"
North Carolina,CY 2013,"2,228",Vietnam,28,Raleigh,11,"66,066"
Ohio,CY 2015,"2,898",Dem. Rep. Congo,239,Cleveland Heights,11,"66,517"
Ohio,CY 2015,"2,898",Dem. Rep. Congo,239,Kettering,11,"66,517"
Ohio,CY 2014,"2,925",Dem. Rep. Congo,150,Lakewood,11,"72,820"
Ohio,CY 2013,"2,745",Ethiopia,23,Dayton,11,"66,066"
Ohio,CY 2010,"1,815",Iraq,413,Cincinnati,11,"71,362"
Ohio,CY 2010,"1,815",Iraq,413,Cleveland Heights,11,"71,362"
Ohio,CY 2010,"1,815",Iraq,413,Hilliard,11,"71,362"
Ohio,CY 2013,"2,745",Iraq,443,Middletown,11,"66,066"
Ohio,CY 2016,"4,857",Pakistan,27,Cleveland,11,"96,874"
Ohio,CY 2013,"2,745",Rwanda,12,Cincinnati,11,"66,066"
Ohio,CY 2011,"1,619",Rwanda,17,Dayton,11,"51,458"
Ohio,CY 2014,"2,925",Somalia,569,Cleveland Heights,11,"72,820"
Ohio,CY 2016,"4,857",Uganda,11,Columbus,11,"96,874"
Ohio,CY 2010,"1,815",Ukraine,25,Parma,11,"71,362"
Oklahoma,CY 2014,424,Burma,378,Glenpool,11,"72,820"
Oklahoma,CY 2016,468,Iraq,38,Oklahoma City,11,"96,874"
Oregon,CY 2013,878,Afghanistan,11,Portland,11,"66,066"
Oregon,CY 2014,"1,109",Bhutan,92,Beaverton,11,"72,820"
Oregon,CY 2016,"1,566",Central African Republic,11,Portland,11,"96,874"
Oregon,CY 2011,697,Ethiopia,11,Portland,11,"51,458"
Oregon,CY 2015,949,Ethiopia,11,Portland,11,"66,517"
Oregon,CY 2011,697,Iran,16,Portland,11,"51,458"
Oregon,CY 2016,"1,566",Kazakhstan,11,Portland,11,"96,874"
Oregon,CY 2010,"1,162",Moldova,25,Gresham,11,"71,362"
Pennsylvania,CY 2014,"2,847",Dem. Rep. Congo,289,Scranton,11,"72,820"
Pennsylvania,CY 2014,"2,847",Ethiopia,41,Lancaster,11,"72,820"
Pennsylvania,CY 2015,"2,668",Ethiopia,41,Philadelphia,11,"66,517"
Pennsylvania,CY 2014,"2,847",Iraq,419,Carlisle,11,"72,820"
Pennsylvania,CY 2013,"2,507",Liberia,12,Philadelphia,11,"66,066"
Pennsylvania,CY 2014,"2,847",Russia,11,Philadelphia,11,"72,820"
Pennsylvania,CY 2015,"2,668",Somalia,331,Harrisburg,11,"66,517"
Pennsylvania,CY 2015,"2,668",Somalia,331,Mechanicsburg,11,"66,517"
Pennsylvania,CY 2016,"3,617",Somalia,408,Mechanicsburg,11,"96,874"
Pennsylvania,CY 2014,"2,847",Somalia,434,Scranton,11,"72,820"
Pennsylvania,CY 2015,"2,668",Sudan,59,Allentown,11,"66,517"
Pennsylvania,CY 2015,"2,668",Sudan,59,Pittsburgh,11,"66,517"
Pennsylvania,CY 2016,"3,617",Ukraine,165,Lancaster,11,"96,874"
Pennsylvania,CY 2014,"2,847",Ukraine,22,Philadelphia,11,"72,820"
Pennsylvania,CY 2016,"3,617",Ukraine,165,Upper Chichester,11,"96,874"
Rhode Island,CY 2010,204,Burundi,11,Providence,11,"71,362"
South Carolina,CY 2012,148,Eritrea,11,Columbia,11,"66,292"
South Carolina,CY 2016,399,Iraq,11,Columbia,11,"96,874"
South Dakota,CY 2015,494,Burma,124,Sioux Falls,11,"66,517"
South Dakota,CY 2013,483,Dem. Rep. Congo,11,Sioux Falls,11,"66,066"
South Dakota,CY 2010,582,Ethiopia,11,Sioux Falls,11,"71,362"
South Dakota,CY 2012,704,Sudan,11,Sioux Falls,11,"66,292"
South Dakota,CY 2013,483,Ukraine,11,Sioux Falls,11,"66,066"
Tennessee,CY 2016,"2,145",Bhutan,119,Antioch,11,"96,874"
Tennessee,CY 2010,"1,564",Cuba,78,Antioch,11,"71,362"
Tennessee,CY 2016,"2,145",Iran,17,Nashville,11,"96,874"
Tennessee,CY 2016,"2,145",Iraq,326,Antioch,11,"96,874"
Tennessee,CY 2011,"1,169",Iraq,138,Memphis,11,"51,458"
Tennessee,CY 2016,"2,145",Sudan,110,Knoxville,11,"96,874"
Texas,CY 2013,"6,923",Afghanistan,47,Fort Worth,11,"66,066"
Texas,CY 2010,"7,710",Burma,"2,364",Carrollton,11,"71,362"
Texas,CY 2016,"8,932",Burma,"1,512",Sherman,11,"96,874"
Texas,CY 2013,"6,923",Burundi,28,Amarillo,11,"66,066"
Texas,CY 2012,"6,679",Burundi,55,Austin,11,"66,292"
Texas,CY 2014,"7,694",Burundi,24,Fort Worth,11,"72,820"
Texas,CY 2010,"7,710",Congo,12,Houston,11,"71,362"
Texas,CY 2014,"7,694",Cuba,225,Fort Worth,11,"72,820"
Texas,CY 2013,"6,923",Cuba,256,San Antonio,11,"66,066"
Texas,CY 2012,"6,679",Eritrea,137,San Antonio,11,"66,292"
Texas,CY 2010,"7,710",Iraq,"1,589",Abilene,11,"71,362"
Texas,CY 2013,"6,923",Iraq,"2,035",Katy,11,"66,066"
Texas,CY 2010,"7,710",Iraq,"1,589",New Caney,11,"71,362"
Texas,CY 2012,"6,679",Iraq,"1,291",Richardson,11,"66,292"
Texas,CY 2010,"7,710",Kuwait,21,Amarillo,11,"71,362"
Texas,CY 2016,"8,932",Pakistan,28,Houston,11,"96,874"
Texas,CY 2010,"7,710",Palestine,205,San Antonio,11,"71,362"
Texas,CY 2015,"6,857",Somalia,445,Amarillo,11,"66,517"
Texas,CY 2015,"6,857",Sudan,83,Amarillo,11,"66,517"
Texas,CY 2016,"8,932",Syria,"1,101",Sugar Land,11,"96,874"
Utah,CY 2010,"1,021",Burundi,11,Salt Lake City,11,"71,362"
Utah,CY 2010,"1,021",Cuba,11,Salt Lake City,11,"71,362"
Utah,CY 2013,"1,047",Eritrea,18,Logan,11,"66,066"
Utah,CY 2015,"1,041",Iran,12,Salt Lake City,11,"66,517"
Utah,CY 2016,"1,319",Iraq,174,West Valley City,11,"96,874"
Vermont,CY 2014,354,Bhutan,193,Essex,11,"72,820"
Vermont,CY 2015,320,Bhutan,186,Essex Junction,11,"66,517"
Vermont,CY 2015,320,Burundi,11,Colchester,11,"66,517"
Vermont,CY 2011,363,Dem. Rep. Congo,11,Burlington,11,"51,458"
Vermont,CY 2014,354,Iraq,50,Colchester,11,"72,820"
Vermont,CY 2014,354,Iraq,50,Winooski,11,"72,820"
Virginia,CY 2012,"1,369",Afghanistan,26,Charlottesville,11,"66,292"
Virginia,CY 2015,"1,266",Afghanistan,78,Richmond,11,"66,517"
Virginia,CY 2012,"1,369",Burma,96,Newport News,11,"66,292"
Virginia,CY 2014,"1,215",Burma,56,Newport News,11,"72,820"
Virginia,CY 2015,"1,266",Burma,55,Newport News,11,"66,517"
Virginia,CY 2011,"1,202",Burma,87,Roanoke,11,"51,458"
Virginia,CY 2015,"1,266",Burundi,44,Charlottesville,11,"66,517"
Virginia,CY 2015,"1,266",Burundi,44,Roanoke,11,"66,517"
Virginia,CY 2014,"1,215",Cuba,56,Harrisonburg,11,"72,820"
Virginia,CY 2012,"1,369",Iraq,463,Centreville,11,"66,292"
Virginia,CY 2012,"1,369",Iraq,463,Charlottesville,11,"66,292"
Virginia,CY 2013,"1,606",Iraq,638,Fredericksburg,11,"66,066"
Virginia,CY 2016,"1,678",Iraq,361,Roanoke,11,"96,874"
Virginia,CY 2010,"1,514",Iraq,564,Sterling,11,"71,362"
Virginia,CY 2012,"1,369",Iraq,463,Sterling,11,"66,292"
Virginia,CY 2015,"1,266",Iraq,419,Sterling,11,"66,517"
Virginia,CY 2013,"1,606",Sudan,75,Newport News,11,"66,066"
Virginia,CY 2015,"1,266",Sudan,38,Richmond,11,"66,517"
Virginia,CY 2010,"1,514",Ukraine,11,Harrisonburg,11,"71,362"
Washington,CY 2014,"2,699",Belarus,12,Seattle,11,"72,820"
Washington,CY 2016,"3,829",Belarus,28,Vancouver,11,"96,874"
Washington,CY 2016,"3,829",Bhutan,78,Spokane,11,"96,874"
Washington,CY 2014,"2,699",Central African Republic,11,Seattle,11,"72,820"
Washington,CY 2011,"1,964",Dem. Rep. Congo,28,Spokane,11,"51,458"
Washington,CY 2015,"2,545",Eritrea,96,Kent,11,"66,517"
Washington,CY 2010,"2,829",Iran,68,Kirkland,11,"71,362"
Washington,CY 2016,"3,829",Iraq,531,Richland,11,"96,874"
Washington,CY 2012,"2,339",Iraq,408,Seatac,11,"66,292"
Washington,CY 2014,"2,699",Iraq,723,Seatac,11,"72,820"
Washington,CY 2010,"2,829",Moldova,73,University Place,11,"71,362"
Washington,CY 2014,"2,699",Moldova,72,Vancouver,11,"72,820"
Washington,CY 2015,"2,545",Russia,64,Kent,11,"66,517"
Washington,CY 2016,"3,829",Russia,160,Kent,11,"96,874"
Washington,CY 2015,"2,545",Russia,64,Tacoma,11,"66,517"
Washington,CY 2010,"2,829",Somalia,193,Tukwila,11,"71,362"
West Virginia,CY 2011,15,Burma,11,Moorefield,11,"51,458"
West Virginia,CY 2015,23,Eritrea,11,Moorefield,11,"66,517"
Wisconsin,CY 2011,687,Burma,408,Sheboygan,11,"51,458"
Wisconsin,CY 2015,"1,272",Burundi,11,Oshkosh,11,"66,517"
Wisconsin,CY 2013,871,Eritrea,12,Milwaukee,11,"66,066"
Wisconsin,CY 2011,687,Sudan,11,Milwaukee,11,"51,458"
Wisconsin,CY 2012,934,Sudan,12,Milwaukee,11,"66,292"
Wisconsin,CY 2015,"1,272",Sudan,11,Milwaukee,11,"66,517"
Arizona,CY 2015,"2,960",Bhutan,61,Phoenix,12,"66,517"
Arizona,CY 2016,"4,829",Bhutan,34,Phoenix,12,"96,874"
Arizona,CY 2013,"2,756",Burma,293,Tucson,12,"66,066"
Arizona,CY 2015,"2,960",Cuba,36,Phoenix,12,"66,517"
Arizona,CY 2014,"3,178",Iran,51,Glendale,12,"72,820"
Arizona,CY 2011,"1,961",Iraq,344,Peoria,12,"51,458"
Arizona,CY 2010,"3,156",Iraq,"1,043",Tempe,12,"71,362"
California,CY 2013,"5,904",Afghanistan,163,Modesto,12,"66,066"
California,CY 2012,"6,230",Afghanistan,118,Oakland,12,"66,292"
California,CY 2010,"8,036",Afghanistan,98,San Jose,12,"71,362"
California,CY 2011,"4,165",Ethiopia,22,San Diego,12,"51,458"
California,CY 2014,"6,239",Ethiopia,31,San Diego,12,"72,820"
California,CY 2010,"8,036",Iran,"2,119",Campbell,12,"71,362"
California,CY 2014,"6,239",Iran,"1,688",Reseda,12,"72,820"
California,CY 2010,"8,036",Iran,"2,119",Sacramento,12,"71,362"
California,CY 2014,"6,239",Iran,"1,688",San Jose,12,"72,820"
California,CY 2010,"8,036",Iran,"2,119",Sun Valley,12,"71,362"
California,CY 2015,"5,611",Iran,"1,887",Sunland,12,"66,517"
California,CY 2010,"8,036",Iran,"2,119",Van Nuys,12,"71,362"
California,CY 2011,"4,165",Iran,"1,091",Walnut Creek,12,"51,458"
California,CY 2010,"8,036",Iraq,"4,130",Fresno,12,"71,362"
California,CY 2015,"5,611",Moldova,89,North Highlands,12,"66,517"
California,CY 2014,"6,239",Palestine,64,El Cajon,12,"72,820"
California,CY 2010,"8,036",Palestine,116,Los Angeles,12,"71,362"
California,CY 2012,"6,230",Somalia,265,Oakland,12,"66,292"
California,CY 2010,"8,036",Sri Lanka (Ceylon),43,Oakland,12,"71,362"
California,CY 2011,"4,165",Sri Lanka (Ceylon),23,San Francisco,12,"51,458"
California,CY 2016,"8,921",Ukraine,770,Carmichael,12,"96,874"
Colorado,CY 2013,"1,667",Bhutan,232,Colorado Springs,12,"66,066"
Colorado,CY 2012,"1,612",Burma,415,Colorado Springs,12,"66,292"
Colorado,CY 2014,"1,926",Cuba,21,Colorado Springs,12,"72,820"
Colorado,CY 2013,"1,667",Cuba,20,Denver,12,"66,066"
Colorado,CY 2016,"1,910",El Salvador,12,Denver,12,"96,874"
Colorado,CY 2013,"1,667",Ethiopia,72,Aurora,12,"66,066"
Colorado,CY 2010,"1,925",Iran,16,Denver,12,"71,362"
Colorado,CY 2013,"1,667",Iran,18,Denver,12,"66,066"
Colorado,CY 2016,"1,910",Iraq,211,Aurora,12,"96,874"
Colorado,CY 2015,"1,625",Rwanda,12,Denver,12,"66,517"
Connecticut,CY 2016,897,Burma,17,Hartford,12,"96,874"
Connecticut,CY 2014,534,Eritrea,40,New Haven,12,"72,820"
Connecticut,CY 2016,897,Syria,367,Stratford,12,"96,874"
Florida,CY 2014,"3,465",Colombia,90,Doral,12,"72,820"
Florida,CY 2013,"3,333",Colombia,30,Jacksonville,12,"66,066"
Florida,CY 2010,"4,384",Cuba,"2,898",Coral Gables,12,"71,362"
Florida,CY 2010,"4,384",Cuba,"2,898",Cutler Bay,12,"71,362"
Florida,CY 2010,"4,384",Cuba,"2,898",Doral,12,"71,362"
Florida,CY 2016,"3,270",Cuba,243,Doral,12,"96,874"
Florida,CY 2011,"2,342",Cuba,"1,314",Hialeah Gardens,12,"51,458"
Florida,CY 2013,"3,333",Cuba,"2,282",Kissimmee,12,"66,066"
Florida,CY 2014,"3,465",Cuba,"2,013",Lehigh Acres,12,"72,820"
Florida,CY 2012,"2,900",Cuba,"1,599",West Palm Beach,12,"66,292"
Florida,CY 2013,"3,333",Dem. Rep. Congo,75,Tampa,12,"66,066"
Florida,CY 2015,"2,309",Eritrea,80,Orlando,12,"66,517"
Florida,CY 2010,"4,384",Eritrea,63,Tampa,12,"71,362"
Florida,CY 2016,"3,270",Iran,64,Clearwater,12,"96,874"
Florida,CY 2010,"4,384",Iraq,395,Oldsmar,12,"71,362"
Florida,CY 2014,"3,465",Iraq,461,Plantation,12,"72,820"
Florida,CY 2015,"2,309",Ukraine,31,North Port,12,"66,517"
Georgia,CY 2013,"2,497",Central African Republic,98,Stone Mountain,12,"66,066"
Georgia,CY 2016,"3,473",Central African Republic,54,Stone Mountain,12,"96,874"
Georgia,CY 2012,"2,791",Cuba,31,Moultrie,12,"66,292"
Georgia,CY 2013,"2,497",Eritrea,80,Decatur,12,"66,066"
Georgia,CY 2013,"2,497",Ethiopia,42,Atlanta,12,"66,066"
Georgia,CY 2013,"2,497",Ethiopia,42,Clarkston,12,"66,066"
Georgia,CY 2010,"3,279",Ethiopia,66,Stone Mountain,12,"71,362"
Georgia,CY 2014,"2,796",Ethiopia,63,Stone Mountain,12,"72,820"
Georgia,CY 2016,"3,473",Iran,191,Marietta,12,"96,874"
Georgia,CY 2015,"2,803",Iran,91,Savannah,12,"66,517"
Georgia,CY 2014,"2,796",Iran,88,Stone Mountain,12,"72,820"
Georgia,CY 2015,"2,803",Iran,91,Woodstock,12,"66,517"
Georgia,CY 2014,"2,796",Iraq,370,Snellville,12,"72,820"
Georgia,CY 2012,"2,791",Palestine,30,Decatur,12,"66,292"
Georgia,CY 2010,"3,279",Somalia,230,Clarkston,12,"71,362"
Idaho,CY 2015,961,Central African Republic,12,Boise,12,"66,517"
Idaho,CY 2013,913,Colombia,12,Boise,12,"66,066"
Idaho,CY 2014,"1,015",Colombia,12,Boise,12,"72,820"
Idaho,CY 2013,913,Cuba,12,Boise,12,"66,066"
Idaho,CY 2011,753,Eritrea,58,Boise,12,"51,458"
Idaho,CY 2013,913,Iran,13,Twin Falls,12,"66,066"
Idaho,CY 2014,"1,015",Sudan,74,Boise,12,"72,820"
Idaho,CY 2016,"1,232",Ukraine,31,Meridian,12,"96,874"
Illinois,CY 2015,"2,439",Bhutan,88,Glen Ellyn,12,"66,517"
Illinois,CY 2010,"2,371",Burma,454,Moline,12,"71,362"
Illinois,CY 2014,"2,749",Burma,865,Monmouth,12,"72,820"
Illinois,CY 2010,"2,371",Burma,454,Rock Island,12,"71,362"
Illinois,CY 2016,"3,493",Burundi,32,Chicago,12,"96,874"
Illinois,CY 2015,"2,439",Burundi,30,Rockford,12,"66,517"
Illinois,CY 2013,"2,185",Eritrea,43,Wheaton,12,"66,066"
Illinois,CY 2016,"3,493",Iraq,418,Moline,12,"96,874"
Illinois,CY 2010,"2,371",Iraq,"1,096",Park Ridge,12,"71,362"
Illinois,CY 2012,"2,515",Iraq,827,Wheaton,12,"66,292"
Illinois,CY 2016,"3,493",Sudan,78,Rockford,12,"96,874"
Indiana,CY 2016,"2,100",Burma,"1,268",Southport,12,"96,874"
Indiana,CY 2016,"2,100",Central African Republic,12,Indianapolis,12,"96,874"
Indiana,CY 2010,"1,301",Cuba,12,Indianapolis,12,"71,362"
Indiana,CY 2014,"1,833",Ethiopia,12,Indianapolis,12,"72,820"
Indiana,CY 2014,"1,833",Syria,12,Indianapolis,12,"72,820"
Iowa,CY 2013,619,Burma,364,Columbus Junction,12,"66,066"
Iowa,CY 2015,815,Sudan,30,Des Moines,12,"66,517"
Kansas,CY 2015,610,Iraq,49,Kansas City,12,"66,517"
Kansas,CY 2014,635,Somalia,81,Kansas City,12,"72,820"
Kentucky,CY 2010,"2,079",Bhutan,301,Bowling Green,12,"71,362"
Kentucky,CY 2013,"1,569",Bhutan,203,Bowling Green,12,"66,066"
Kentucky,CY 2011,"1,161",Burma,349,Crescent Springs,12,"51,458"
Kentucky,CY 2013,"1,569",Burma,368,Lexington,12,"66,066"
Louisiana,CY 2014,232,Burma,55,Alexandria,12,"72,820"
Louisiana,CY 2010,363,Cuba,64,Baton Rouge,12,"71,362"
Louisiana,CY 2014,232,Dem. Rep. Congo,35,Baton Rouge,12,"72,820"
Louisiana,CY 2013,192,Eritrea,12,Baton Rouge,12,"66,066"
Louisiana,CY 2015,133,Iraq,25,Baton Rouge,12,"66,517"
Louisiana,CY 2011,237,Somalia,18,Baton Rouge,12,"51,458"
Louisiana,CY 2012,187,Somalia,12,Baton Rouge,12,"66,292"
Maine,CY 2013,328,Afghanistan,12,Portland,12,"66,066"
Maine,CY 2014,397,Somalia,153,Auburn,12,"72,820"
Maryland,CY 2015,"1,453",Bhutan,74,Riverdale,12,"66,517"
Maryland,CY 2016,"1,952",Burma,223,Arbutus,12,"96,874"
Maryland,CY 2013,"1,180",Burma,366,Beltsville,12,"66,066"
Maryland,CY 2011,"1,171",Burma,325,College Park,12,"51,458"
Maryland,CY 2010,"1,265",Burma,279,Elkridge,12,"71,362"
Maryland,CY 2012,"1,218",Burma,361,Jessup,12,"66,292"
Maryland,CY 2011,"1,171",Burma,325,Laurel,12,"51,458"
Maryland,CY 2014,"1,335",Cuba,35,Baltimore,12,"72,820"
Maryland,CY 2015,"1,453",Iran,43,Baltimore,12,"66,517"
Maryland,CY 2016,"1,952",Pakistan,41,Riverdale,12,"96,874"
Maryland,CY 2016,"1,952",Pakistan,41,Silver Spring,12,"96,874"
Maryland,CY 2012,"1,218",Somalia,13,Silver Spring,12,"66,292"
Massachusetts,CY 2012,"1,885",Burma,177,Lynn,12,"66,292"
Massachusetts,CY 2016,"1,827",Eritrea,56,Boston,12,"96,874"
Massachusetts,CY 2010,"1,822",Eritrea,65,Springfield,12,"71,362"
Massachusetts,CY 2012,"1,885",Ethiopia,17,Springfield,12,"66,292"
Massachusetts,CY 2016,"1,827",Iran,28,Springfield,12,"96,874"
Massachusetts,CY 2015,"1,666",Somalia,369,Jamaica Plain,12,"66,517"
Massachusetts,CY 2016,"1,827",Somalia,227,Westfield,12,"96,874"
Massachusetts,CY 2016,"1,827",Sudan,14,Boston,12,"96,874"
Michigan,CY 2012,"4,585",Bhutan,304,Grand Haven,12,"66,292"
Michigan,CY 2013,"4,125",Burundi,21,Grand Rapids,12,"66,066"
Michigan,CY 2016,"5,039",Burundi,54,Grand Rapids,12,"96,874"
Michigan,CY 2013,"4,125",Iraq,"2,938",Bloomfield Hills,12,"66,066"
Michigan,CY 2014,"3,932",Iraq,"2,642",Clinton Township,12,"72,820"
Michigan,CY 2016,"5,039",Iraq,"1,300",Detroit,12,"96,874"
Minnesota,CY 2013,"2,067",Bhutan,145,Roseville,12,"66,066"
Minnesota,CY 2016,"3,009",Burma,658,Albert Lea,12,"96,874"
Minnesota,CY 2011,"1,734",Burma,"1,027",Rochester,12,"51,458"
Minnesota,CY 2016,"3,009",Burma,658,Roseville,12,"96,874"
Minnesota,CY 2012,"2,115",Eritrea,27,Minneapolis,12,"66,292"
Minnesota,CY 2016,"3,009",Somalia,"1,405",Columbia Heights,12,"96,874"
Minnesota,CY 2012,"2,115",Somalia,764,Hopkins,12,"66,292"
Minnesota,CY 2013,"2,067",Somalia,821,North Mankato,12,"66,066"
Minnesota,CY 2015,"2,119",Somalia,984,Willmar,12,"66,517"
Minnesota,CY 2015,"2,119",Sudan,13,Rochester,12,"66,517"
Missouri,CY 2014,"1,469",Afghanistan,20,Saint Louis,12,"72,820"
Missouri,CY 2016,"2,337",Burundi,18,Kansas City,12,"96,874"
Missouri,CY 2014,"1,469",Eritrea,39,Kansas City,12,"72,820"
Missouri,CY 2014,"1,469",Ethiopia,31,Saint Louis,12,"72,820"
Missouri,CY 2015,"1,352",Iraq,187,Arnold,12,"66,517"
Missouri,CY 2016,"2,337",Republic of South Sudan,30,Kansas City,12,"96,874"
Missouri,CY 2013,"1,237",Sudan,55,Columbia,12,"66,066"
Missouri,CY 2010,"1,083",Sudan,19,Saint Louis,12,"71,362"
Missouri,CY 2016,"2,337",Sudan,39,Saint Louis,12,"96,874"
Montana,CY 2016,46,Eritrea,12,Missoula,12,"96,874"
Nebraska,CY 2012,799,Somalia,21,Omaha,12,"66,292"
Nevada,CY 2016,899,Bhutan,12,Las Vegas,12,"96,874"
Nevada,CY 2010,467,Cuba,211,Sunrise Manor,12,"71,362"
New Hampshire,CY 2016,619,Sudan,12,Concord,12,"96,874"
New Jersey,CY 2012,337,Burma,47,Somerdale,12,"66,292"
New Jersey,CY 2013,424,Burma,57,Somerdale,12,"66,066"
New Jersey,CY 2013,424,Cuba,160,West New York,12,"66,066"
New Mexico,CY 2012,248,Iran,12,Albuquerque,12,"66,292"
New York,CY 2010,"4,168",Afghanistan,21,Rochester,12,"71,362"
New York,CY 2016,"5,830",Afghanistan,338,Rochester,12,"96,874"
New York,CY 2014,"4,012",Afghanistan,79,Syracuse,12,"72,820"
New York,CY 2014,"4,012",Afghanistan,79,Watervliet,12,"72,820"
New York,CY 2015,"3,904",Burma,"1,181",Rensselaer,12,"66,517"
New York,CY 2013,"4,007",Cambodia,12,Utica,12,"66,066"
New York,CY 2014,"4,012",Cuba,68,Buffalo,12,"72,820"
New York,CY 2015,"3,904",Dem. Rep. Congo,427,Albany,12,"66,517"
New York,CY 2016,"5,830",Eritrea,55,Syracuse,12,"96,874"
New York,CY 2013,"4,007",Ethiopia,42,Buffalo,12,"66,066"
New York,CY 2013,"4,007",Iraq,639,Brooklyn,12,"66,066"
New York,CY 2015,"3,904",Iraq,338,Utica,12,"66,517"
New York,CY 2010,"4,168",Liberia,27,New York,12,"71,362"
New York,CY 2013,"4,007",Russia,23,New York,12,"66,066"
New York,CY 2010,"4,168",Rwanda,17,Buffalo,12,"71,362"
New York,CY 2015,"3,904",Sudan,116,Albany,12,"66,517"
New York,CY 2012,"3,754",Sudan,111,New York,12,"66,292"
New York,CY 2014,"4,012",Sudan,51,Syracuse,12,"72,820"
New York,CY 2016,"5,830",Ukraine,267,Binghamton,12,"96,874"
New York,CY 2016,"5,830",Ukraine,267,Hilton,12,"96,874"
New York,CY 2014,"4,012",Ukraine,72,Utica,12,"72,820"
North Carolina,CY 2011,"1,899",Bhutan,506,Durham,12,"51,458"
North Carolina,CY 2015,"2,369",Burundi,71,Greensboro,12,"66,517"
North Carolina,CY 2016,"3,719",Burundi,15,Greensboro,12,"96,874"
North Carolina,CY 2013,"2,228",Cuba,93,Raleigh,12,"66,066"
North Carolina,CY 2010,"2,360",Dem. Rep. Congo,78,Charlotte,12,"71,362"
North Carolina,CY 2015,"2,369",Eritrea,66,Charlotte,12,"66,517"
North Carolina,CY 2012,"2,376",Eritrea,72,Durham,12,"66,292"
North Carolina,CY 2011,"1,899",Ethiopia,24,Greensboro,12,"51,458"
North Carolina,CY 2012,"2,376",Ethiopia,32,Greensboro,12,"66,292"
North Carolina,CY 2016,"3,719",Ethiopia,63,High Point,12,"96,874"
North Carolina,CY 2010,"2,360",Iraq,274,Greensboro,12,"71,362"
North Carolina,CY 2011,"1,899",Moldova,20,Asheville,12,"51,458"
North Carolina,CY 2010,"2,360",Moldova,35,Matthews,12,"71,362"
North Carolina,CY 2016,"3,719",Pakistan,55,Greensboro,12,"96,874"
North Carolina,CY 2014,"2,481",Syria,33,High Point,12,"72,820"
North Carolina,CY 2015,"2,369",Syria,32,High Point,12,"66,517"
North Carolina,CY 2013,"2,228",Vietnam,28,New Bern,12,"66,066"
North Carolina,CY 2012,"2,376",Vietnam,34,Raleigh,12,"66,292"
North Dakota,CY 2013,544,Iraq,111,Bismarck,12,"66,066"
Ohio,CY 2015,"2,898",Afghanistan,39,Cleveland Heights,12,"66,517"
Ohio,CY 2012,"2,655",Bhutan,"1,427",Dayton,12,"66,292"
Ohio,CY 2010,"1,815",Burundi,22,Dayton,12,"71,362"
Ohio,CY 2014,"2,925",Eritrea,68,Cleveland,12,"72,820"
Ohio,CY 2010,"1,815",Eritrea,62,Dayton,12,"71,362"
Ohio,CY 2016,"4,857",Iran,22,Columbus,12,"96,874"
Ohio,CY 2015,"2,898",Iraq,312,Akron,12,"66,517"
Ohio,CY 2013,"2,745",Iraq,443,North Canton,12,"66,066"
Ohio,CY 2016,"4,857",Pakistan,27,Columbus,12,"96,874"
Ohio,CY 2014,"2,925",Russia,12,Cleveland Heights,12,"72,820"
Ohio,CY 2012,"2,655",Somalia,268,Cincinnati,12,"66,292"
Ohio,CY 2013,"2,745",Somalia,504,Cleveland Heights,12,"66,066"
Ohio,CY 2014,"2,925",Sudan,29,Dayton,12,"72,820"
Oklahoma,CY 2016,468,Burma,340,Glenpool,12,"96,874"
Oklahoma,CY 2016,468,Burma,340,Guymon,12,"96,874"
Oklahoma,CY 2012,300,Burma,251,Jenks,12,"66,292"
Oklahoma,CY 2015,548,Ukraine,23,Broken Arrow,12,"66,517"
Oregon,CY 2012,740,Cuba,12,Portland,12,"66,292"
Oregon,CY 2014,"1,109",Eritrea,12,Portland,12,"72,820"
Pennsylvania,CY 2016,"3,617",Afghanistan,21,Philadelphia,12,"96,874"
Pennsylvania,CY 2016,"3,617",Burma,216,Allentown,12,"96,874"
Pennsylvania,CY 2015,"2,668",Burma,343,Erie,12,"66,517"
Pennsylvania,CY 2016,"3,617",Burma,216,Erie,12,"96,874"
Pennsylvania,CY 2013,"2,507",Dem. Rep. Congo,79,Erie,12,"66,066"
Pennsylvania,CY 2016,"3,617",Eritrea,73,Erie,12,"96,874"
Pennsylvania,CY 2016,"3,617",Eritrea,73,Philadelphia,12,"96,874"
Pennsylvania,CY 2013,"2,507",Ethiopia,26,Harrisburg,12,"66,066"
Pennsylvania,CY 2010,"2,520",Iraq,392,Devon,12,"71,362"
Pennsylvania,CY 2016,"3,617",Iraq,157,Erie,12,"96,874"
Pennsylvania,CY 2016,"3,617",Iraq,157,Lancaster,12,"96,874"
Pennsylvania,CY 2016,"3,617",Somalia,408,Harrisburg,12,"96,874"
Pennsylvania,CY 2014,"2,847",Somalia,434,Pittsburgh,12,"72,820"
Pennsylvania,CY 2015,"2,668",Sudan,59,Erie,12,"66,517"
Pennsylvania,CY 2010,"2,520",Sudan,38,Philadelphia,12,"71,362"
Pennsylvania,CY 2015,"2,668",Sudan,59,Philadelphia,12,"66,517"
Pennsylvania,CY 2013,"2,507",Sudan,132,Scranton,12,"66,066"
Pennsylvania,CY 2016,"3,617",Syria,953,Broomall,12,"96,874"
